pm25_BETR012,Date,pm25_BETR001,pm25_BETN043,pm25_BETB011,pm10_BETR012,pm10_BETR001,pm10_BETN043,pm10_BETB011,pm10_BETWOL1
22.6312501425,2018-01-05 00:00:00,48.82499980875,29.64999961875,8.67500013125,27.625,42.125,35.375,27.6875,24.375
16.406249881249998,2018-01-06 00:00:00,23.26874995125,20.21249997625,4.993750005,22.6875,21.3125,39.0625,40.5625,32.5
15.037499905,2018-01-07 00:00:00,35.3125,68.69374895125,7.01249998625,22.9375,14.4375,43.3125,34.5625,23.25
22.418750285,2018-01-08 00:00:00,28.7500002375,79.381251335,7.225000023750001,27.3125,13.375,19.1875,20.375,34.4375
24.50625038,2018-01-09 00:00:00,23.256249905,110.03750038125,5.056250095,38.5,33.4375,19.8125,22.9375,41.125
24.493750095000003,2018-01-10 00:00:00,23.275000095,80.4750003825,6.7312500475000006,24.25,42.9375,37.625,21.0625,27.0625
19.443749905,2018-01-11 00:00:00,11.71874988,73.50625038,6.20625007125,25.375,59.8125,14.875,31.1875,31.8125
20.31249964375,2018-01-12 00:00:00,10.025000095,77.14375019,6.274999975,29.9375,33.6875,17.1875,12.5625,31.8125
37.54999947625,2018-01-13 00:00:00,21.47500002375,17.44375002375,5.0,34.375,32.0625,92.125,12.125,23.625
29.81249976125,2018-01-14 00:00:00,16.48750019,24.4062502375,10.6125,37.6875,14.75,79.5625,42.1875,32.875
27.79999959625,2018-01-15 00:00:00,16.149999976249998,37.850000145,12.7125,22.5625,21.4375,53.3125,51.875,29.3125
26.14999962,2018-01-16 00:00:00,9.34374994125,47.787499905,14.5875,14.25,42.3125,67.0625,46.375,57.1875
18.4312498575,2018-01-17 00:00:00,8.46875000125,30.3624999525,27.18125,18.0625,28.0,56.4375,31.875,81.9375
14.57499992875,2018-01-18 00:00:00,6.949999988749999,18.5750000475,24.5375,32.3125,17.75,43.4375,37.5625,59.5
17.349999904999997,2018-01-19 00:00:00,10.6124999525,29.48749947625,28.76875,47.125,54.625,43.75,52.6875,73.8125
21.2499997625,2018-01-20 00:00:00,21.29374981,25.9125001425,19.45625,43.875,40.9375,47.625,42.0625,61.4375
16.150000095,2018-01-21 00:00:00,22.4062502375,40.08125019,19.950000000000003,28.625,39.375,39.8125,28.125,37.4375
27.61875009625,2018-01-22 00:00:00,27.618750332500003,40.29374980875,26.36875,26.5,32.8125,18.4375,26.5,32.3125
32.349999905,2018-01-23 00:00:00,25.7125003325,70.48124981125,23.75625,17.4375,76.1875,23.4375,34.0,13.8125
18.19999992875,2018-01-24 00:00:00,34.70000028625,68.56249952375,17.775,23.0,55.375,61.9375,37.4375,10.1875
18.21875011875,2018-01-25 00:00:00,39.89374995125,72.21874904625,19.1875,32.1875,84.4375,51.25,34.1875,23.6875
11.28124988125,2018-01-26 00:00:00,21.3500001425,73.91874885499999,26.6625,21.625,46.0625,40.0625,46.875,29.875
9.04374998875,2018-01-27 00:00:00,20.993750095,41.07500028625,25.4,38.4375,22.4375,58.1875,55.75,39.6875
11.91250002375,2018-01-28 00:00:00,30.69374966625,60.26249980875,43.0625,40.75,26.1875,49.5,37.5625,36.625
12.37500011875,2018-01-29 00:00:00,19.8687498575,77.99375200374999,43.68125,34.5625,46.125,34.5625,43.6875,30.875
15.318749905,2018-01-30 00:00:00,33.31250071625,45.90624952125,51.3375,34.0,16.25,51.8125,65.6875,35.9375
11.40625,2018-01-31 00:00:00,27.9687503575,38.84999990375,25.2125,49.0,21.1875,99.8125,69.0625,22.5625
9.8937499525,2018-02-01 00:00:00,51.96875,63.53750085875,35.525,73.5,31.1875,40.25,25.6875,29.75
12.86249983375,2018-02-02 00:00:00,90.6500005725,52.450000285,33.275,72.8125,26.75,37.625,38.0,29.0
12.0812499525,2018-02-03 00:00:00,81.86875104875,38.025000095,67.9375,63.0625,17.125,56.125,60.4375,28.75
15.931250095,2018-02-04 00:00:00,73.35000228875,39.82499980875,86.55625,49.5,40.5,57.25,69.3125,55.5625
14.062499881249998,2018-02-05 00:00:00,67.8625020975,62.11250019,55.64375,39.0,50.125,66.4375,67.625,71.125
16.66250002375,2018-02-06 00:00:00,36.46250033375,50.3312506675,50.575,24.5,23.125,25.5625,35.8125,68.1875
19.2437503325,2018-02-07 00:00:00,25.712500332500003,24.6937501425,31.35,40.75,30.625,49.375,41.9375,58.5
28.287499905,2018-02-08 00:00:00,9.28125005875,17.6687500475,15.475,34.125,25.0,35.25,37.875,49.5
16.687500118750002,2018-02-09 00:00:00,8.87499988125,18.8500001425,10.525,19.125,20.5625,22.8125,25.375,54.0
17.93124973875,2018-02-10 00:00:00,18.6375000475,19.38750016625,7.69375,22.4375,26.875,44.5,31.125,50.1875
8.6437499525,2018-02-11 00:00:00,23.46250009625,24.91249990625,10.88125,25.625,44.75,25.125,37.75,50.0625
7.475000144999999,2018-02-12 00:00:00,43.1750011475,18.587500095,13.13125,27.0,45.375,32.375,31.9375,30.3125
11.28750002375,2018-02-13 00:00:00,43.63749981,22.26249981,7.625,20.625,24.875,33.5625,23.375,22.5
9.96875011875,2018-02-14 00:00:00,37.13750004875,38.950000765,7.7625,26.5625,17.375,22.875,26.0625,19.6875
11.9375,2018-02-15 00:00:00,35.40000033375,45.137500285,6.4375,35.4375,17.6875,23.625,23.875,73.5
5.9124999625,2018-02-16 00:00:00,23.7624994525,28.18125033375,9.46875,26.9375,11.3125,26.0,34.375,83.75
17.39375019,2018-02-17 00:00:00,27.099999905,17.1250002375,6.418749999999999,31.5625,40.4375,56.375,42.8125,112.375
16.25,2018-02-18 00:00:00,22.787499905,37.018749715,8.39375,29.0625,30.875,49.0,58.5,85.875
8.31249994125,2018-02-19 00:00:00,17.36250007125,34.118750096250004,7.5125,21.4375,22.0625,66.1875,51.75,88.875
7.1000000850000005,2018-02-20 00:00:00,54.8499994275,26.15625,21.0375,16.125,22.375,36.6875,37.125,70.125
5.6812500662500005,2018-02-21 00:00:00,67.41874981000001,30.62499976125,24.18125,41.4375,17.1875,12.4375,20.75,18.75
7.29375004625,2018-02-22 00:00:00,61.33749866375,53.08124971375,12.94375,49.0625,27.0625,40.8125,42.125,21.375
5.818750025,2018-02-23 00:00:00,64.89999914124999,36.0624995225,32.75625,25.6875,10.75,54.3125,50.3125,54.3125
8.14375001375,2018-02-24 00:00:00,63.81874895,75.48750019,51.48125,23.9375,17.8125,38.625,27.3125,51.3125
7.09375,2018-02-25 00:00:00,56.2625002875,44.75624990375,50.7,19.25,59.0625,52.4375,38.9375,22.5
7.20625001125,2018-02-26 00:00:00,52.17500019249999,37.293750525,29.19375,18.0625,57.6875,56.0625,48.125,29.4375
10.43749994,2018-02-27 00:00:00,40.67500067,40.1812505725,27.9125,38.75,51.5,76.3125,45.1875,28.625
8.2937500475,2018-02-28 00:00:00,45.53125000125,55.18124962,40.3875,38.1875,32.875,90.5,86.6875,13.625
15.6875,2018-03-01 00:00:00,27.7312500475,44.37499976375,40.30625,13.625,33.0625,31.1875,50.0625,41.4375
23.6437499525,2018-03-02 00:00:00,11.724999905,37.91250014375,37.05625,22.1875,43.8125,44.8125,30.25,46.125
26.92500019125,2018-03-03 00:00:00,78.08749866375001,37.91250014375,42.0,20.0,48.5625,44.8125,44.625,77.75
26.87500023875,2018-03-04 00:00:00,86.15000057249999,35.525000335,17.54375,29.125,42.25,18.0,36.9375,70.0625
13.83749997625,2018-03-05 00:00:00,121.6437492375,35.525000335,17.675,18.875,28.9375,18.0,29.0625,69.0625
9.23125016625,2018-03-06 00:00:00,91.38749981,19.5750000475,39.425,9.0,25.3125,25.9375,25.625,18.9375
19.92500019,2018-03-07 00:00:00,83.65000057125,39.56874990375,36.6875,26.25,35.125,18.375,21.8125,32.1875
20.20625007125,2018-03-08 00:00:00,87.0750007625,48.60000038125,27.05625,38.875,38.3125,29.375,19.875,42.875
8.20625001125,2018-03-09 00:00:00,20.1624996675,32.0625,37.43125,43.3125,32.4375,44.75,32.75,62.5625
5.7562499025,2018-03-10 00:00:00,54.4999995225,22.98124981,39.3125,37.125,47.625,30.375,26.0,44.0
5.68749999875,2018-03-11 00:00:00,50.78125047875,18.900000332500003,32.1875,28.25,58.8125,37.375,24.0,40.5
7.5125000475,2018-03-12 00:00:00,22.45625019,17.44375002375,25.8125,31.6875,39.9375,14.875,14.125,79.0
16.968750118750002,2018-03-13 00:00:00,27.2687499525,21.1375000475,26.65625,39.0625,39.75,20.25,15.875,41.0
23.28125,2018-03-14 00:00:00,36.425000665,38.025000335,25.525,47.9375,64.1875,20.6875,22.6875,45.0
24.0499999525,2018-03-15 00:00:00,23.0499999525,36.83125042875,17.49375,34.0625,94.75,18.8125,21.375,48.75
6.54999995375,2018-03-16 00:00:00,47.66249942625,24.6000001425,20.0125,20.25,24.6875,70.5625,34.125,61.8125
16.8124997625,2018-03-17 00:00:00,51.44999981,17.312499525,23.84375,29.0,35.0,37.25,35.875,44.5625
20.6625001425,2018-03-18 00:00:00,78.79374885624999,31.28750014375,20.00625,33.0,59.125,64.375,43.1875,15.4375
6.98749995125,2018-03-19 00:00:00,71.6812505725,25.5,23.83125,35.875,67.1875,22.625,38.3125,16.5
6.556250035,2018-03-20 00:00:00,74.01875019,24.48750019,26.05625,45.6875,68.25,48.625,26.625,23.375
8.81875002375,2018-03-21 00:00:00,25.46250033375,28.1312503825,17.44375,56.375,34.5,23.375,38.8125,24.0625
22.28125,2018-03-22 00:00:00,50.53125000125,35.6687502875,12.45625,56.1875,47.4375,29.75,35.375,26.6875
18.98749983375,2018-03-23 00:00:00,59.13749980875,16.8624999525,33.38125,33.0,40.25,28.75,34.875,23.1875
17.66249978625,2018-03-24 00:00:00,73.28750038125,13.52499997625,24.59375,56.0,23.875,39.9375,34.625,36.5
6.75,2018-03-25 00:00:00,47.00000000125,19.400000332500003,24.18125,97.375,31.6875,29.4375,34.5625,37.9375
9.9375,2018-03-26 00:00:00,43.662499905,18.943749905,9.525,98.0,32.75,54.9375,51.625,52.375
12.72500002375,2018-03-27 00:00:00,69.6312503825,17.237499715,6.075,26.875,31.75,58.5,88.625,35.5
15.31250011875,2018-03-28 00:00:00,43.05625081125,23.3937499525,9.825,39.625,31.1875,79.6875,90.5625,33.5625
10.656249881249998,2018-03-29 00:00:00,48.24999952125,41.5562498575,15.25625,61.5625,23.3125,86.625,89.125,56.1875
35.40625,2018-03-30 00:00:00,36.08749961875,22.118750095000003,29.45625,69.4375,22.5625,86.75,90.9375,34.125
30.60624981,2018-03-31 00:00:00,58.962500095,13.9125001425,26.3875,46.8125,30.9375,106.6875,39.8125,36.375
9.80624997625,2018-04-01 00:00:00,49.27500057125,15.868750095,28.637500000000003,43.0,43.1875,49.875,41.125,57.6875
13.61874997625,2018-04-02 00:00:00,19.306250095,14.14999997625,24.4625,38.9375,64.6875,69.0,18.875,55.3125
14.3812501425,2018-04-03 00:00:00,18.2437498575,18.16250002375,23.59375,41.1875,59.8125,35.125,14.375,80.1875
25.33750033375,2018-04-04 00:00:00,23.3750002375,16.5312502375,20.9,33.625,35.5,19.75,27.0,81.375
44.18750024,2018-04-05 00:00:00,23.21875,19.98124981,33.90625,32.4375,17.0,57.875,33.5,35.25
32.24999976,2018-04-06 00:00:00,22.8749997625,17.28125,61.9875,34.0,39.0,54.25,45.875,35.5
10.587500155,2018-04-07 00:00:00,18.875,14.76875007125,68.43125,31.3125,51.25,104.4375,58.9375,43.9375
15.631249905,2018-04-08 00:00:00,22.35000038,21.487499715,42.2375,22.375,21.625,75.75,52.25,43.5
10.2999999525,2018-04-09 00:00:00,28.47500038125,19.17500007125,77.3375,24.3125,34.625,43.8125,43.6875,43.5625
6.59375006,2018-04-10 00:00:00,48.793750285,19.36249983375,26.51875,22.9375,41.3125,50.625,43.875,42.25
7.45625013125,2018-04-11 00:00:00,29.875,23.94999981,32.49375,38.5625,43.9375,30.625,33.375,62.0625
10.068749905,2018-04-12 00:00:00,23.8125,24.66874981,32.63125,45.75,87.0,69.1875,36.375,64.0
8.087499917499999,2018-04-13 00:00:00,40.2374997125,27.106250285,35.143750000000004,54.3125,48.125,88.8125,29.125,63.75
9.33749997625,2018-04-14 00:00:00,18.3624999525,33.618750095,31.075,52.1875,30.75,73.625,51.0625,47.375
8.2437499175,2018-04-15 00:00:00,26.0312497625,25.1687500475,24.80625,15.125,40.875,68.875,74.6875,51.625
7.43124991625,2018-04-16 00:00:00,34.86250019,22.5562498575,22.14375,36.75,31.0625,94.3125,76.5,52.4375
10.1812498575,2018-04-17 00:00:00,54.6812505725,14.82500016625,36.9875,46.25,27.9375,78.5625,65.375,41.375
11.10000002375,2018-04-18 00:00:00,57.36250019125,19.3187495475,45.79375,18.75,26.3125,63.5,68.4375,30.75
14.5125000475,2018-04-19 00:00:00,81.6937494275,19.64374947625,47.59375,26.4375,15.9375,58.5625,64.8125,27.6875
19.587500095,2018-04-20 00:00:00,45.618750095,18.65625,15.1,35.5,15.6875,100.5625,65.0,22.0625
27.3125002375,2018-04-21 00:00:00,31.575000285,13.85624992875,10.2375,29.8125,28.5,111.8125,61.25,31.0625
18.22500002375,2018-04-22 00:00:00,47.84999990625,21.28125,10.11875,72.875,23.1875,79.9375,62.5625,29.6875
16.88124978625,2018-04-23 00:00:00,48.525000095,28.212500335,16.568749999999998,54.875,20.9375,79.3125,37.3125,23.5
21.0874998575,2018-04-24 00:00:00,36.95625019,25.1875004775,23.8,17.875,10.875,42.375,27.75,23.25
15.193749905,2018-04-25 00:00:00,46.0937504775,14.0187499525,15.881249999999998,40.8125,9.875,23.625,65.5,33.1875
11.2124998575,2018-04-26 00:00:00,41.29374980750001,13.84375011875,14.3625,28.8125,16.4375,79.0625,84.9375,40.625
15.6687501075,2018-04-27 00:00:00,65.09374952375,9.21875006,12.0,26.1875,16.5,99.1875,128.3125,29.875
8.099999963750001,2018-04-28 00:00:00,47.43749904625,15.38125002375,11.25625,7.6875,25.8125,137.0625,106.1875,35.6875
8.25,2018-04-29 00:00:00,35.70625042875,15.0750000475,24.30625,19.875,29.75,110.875,89.0625,33.3125
8.42500001125,2018-04-30 00:00:00,50.71874999875,14.437500118750002,31.61875,8.0625,42.625,124.6875,97.6875,33.3125
11.9624998575,2018-05-01 00:00:00,53.96875,14.37500011875,17.58125,22.1875,37.5,82.4375,32.25,24.9375
16.5624997625,2018-05-02 00:00:00,34.518750190000006,16.0249998575,17.581249999999997,19.8125,40.5625,40.1875,32.0,26.0
25.556250095000003,2018-05-03 00:00:00,26.3062498575,15.3687498575,19.39375,15.125,50.1875,133.375,38.5625,25.6875
24.5625,2018-05-04 00:00:00,20.7000000475,19.1875,42.2,14.9375,31.5625,153.1875,63.625,25.375
33.224999905,2018-05-05 00:00:00,21.362499715,22.7000000475,15.475,4.3125,32.6875,87.5625,52.1875,27.6875
13.64999997625,2018-05-06 00:00:00,28.7124998575,32.12500000125,12.85,7.3125,35.8125,46.8125,35.375,19.5
9.09999990625,2018-05-07 00:00:00,32.6187498575,28.63749980875,13.05,12.875,29.375,59.25,38.625,13.9375
11.53750002375,2018-05-08 00:00:00,31.28125023875,31.7437500975,19.975,12.25,41.125,58.8125,36.5625,19.6875
8.39375001125,2018-05-09 00:00:00,23.99375033375,22.1312501425,18.9,22.1875,36.75,21.5,42.5625,19.5625
13.12500011875,2018-05-10 00:00:00,19.30624997625,12.8187501425,31.11875,25.0,64.75,70.4375,55.75,23.8125
6.66250005375,2018-05-11 00:00:00,36.9624998575,13.80000007125,34.06875,32.1875,92.5625,68.25,80.625,19.125
8.243749975,2018-05-12 00:00:00,30.724999905,17.906249881249998,32.84375,17.4375,73.9375,200.5625,81.3125,28.9375
8.90625,2018-05-13 00:00:00,29.83124995125,32.06249952375,12.725,40.625,89.9375,96.0625,78.6875,28.9375
7.99999994,2018-05-14 00:00:00,30.66875004625,24.8187496675,32.43125,22.0,81.6875,113.4375,25.5,37.4375
15.1062500475,2018-05-15 00:00:00,21.931250095,14.92499983375,50.7375,28.1875,46.125,28.75,33.625,23.8125
21.7562501425,2018-05-16 00:00:00,21.9562499525,14.58125007125,37.5375,25.125,40.5,64.0,61.875,22.3125
8.19375008375,2018-05-17 00:00:00,18.36875021375,14.23750007125,11.41875,32.8125,16.0625,157.9375,64.125,21.625
7.7375000125,2018-05-18 00:00:00,21.34375,15.243750095,11.41875,26.375,13.5625,213.625,64.125,17.9375
15.456249714999998,2018-05-19 00:00:00,22.4937498575,22.55624962,11.41875,33.125,30.625,117.5625,64.125,24.9375
10.474999905,2018-05-20 00:00:00,19.5,27.375,11.41875,36.1875,36.1875,123.0625,64.125,14.125
10.7312500475,2018-05-21 00:00:00,37.96875023875,27.53125,11.41875,68.375,59.25,143.625,64.125,9.625
12.1062500475,2018-05-22 00:00:00,39.506249905,12.69999992875,11.41875,90.8125,58.8125,56.0,64.125,30.625
18.462500095000003,2018-05-23 00:00:00,23.2625000475,24.73750019,11.41875,74.875,37.875,47.125,64.125,31.0625
28.24375009625,2018-05-24 00:00:00,17.13749992875,28.06249976125,11.41875,84.3125,42.375,73.9375,64.125,21.5625
20.3125,2018-05-25 00:00:00,19.7374999525,10.43749994,11.41875,36.0625,25.6875,187.125,64.125,14.625
16.6562502375,2018-05-26 00:00:00,36.76250016625,11.26875007125,11.41875,36.875,34.875,88.3125,64.125,11.8125
35.556250335,2018-05-27 00:00:00,44.981250285,13.61249983375,11.41875,19.25,32.6875,28.625,64.125,12.375
27.8375005725,2018-05-28 00:00:00,18.9937503325,31.99375033375,11.41875,11.0,34.75,37.75,64.125,11.125
24.1812498575,2018-05-29 00:00:00,23.299999715,25.2687499525,11.41875,12.9375,70.875,43.5625,64.125,14.75
26.2874996675,2018-05-30 00:00:00,18.7312500475,21.556250095,11.41875,24.5,79.3125,29.5625,64.125,18.1875
33.90625023875,2018-05-31 00:00:00,17.3624999525,10.54374992875,11.41875,31.5625,65.125,60.3125,64.125,25.375
31.39375042875,2018-06-01 00:00:00,19.974999905,13.76875019,11.41875,43.0,66.6875,54.25,64.125,20.8125
25.01249981,2018-06-02 00:00:00,22.931250095,19.3124997625,11.41875,35.5625,61.625,45.9375,64.125,19.875
12.443749905,2018-06-03 00:00:00,22.962500095,17.90000021375,11.41875,34.6875,66.75,91.8125,64.125,19.9375
6.3624999825,2018-06-04 00:00:00,25.3375003325,15.631249905,11.41875,35.75,58.8125,96.5,64.125,34.625
7.68125015625,2018-06-05 00:00:00,25.1000001425,38.88750028625,11.41875,22.125,60.0,48.1875,64.125,34.5
10.50000006,2018-06-06 00:00:00,26.59375,34.9750001425,11.41875,32.1875,61.5625,108.9375,64.125,34.375
14.4500000475,2018-06-07 00:00:00,36.174999715,15.63749992875,11.41875,16.875,34.3125,112.4375,64.125,22.1875
12.0249998575,2018-06-08 00:00:00,26.9250004275,11.51875019,11.41875,32.1875,21.5625,56.5,64.125,13.0
12.2062499525,2018-06-09 00:00:00,24.162499905,19.1000001425,11.41875,72.1875,83.9375,56.875,64.125,14.4375
11.9750001425,2018-06-10 00:00:00,15.09375,37.21874976,11.41875,69.0625,94.5625,108.0,64.125,24.1875
23.21249997625,2018-06-11 00:00:00,20.59375035625,49.98749923625,11.41875,62.4375,125.4375,106.125,64.125,38.6875
16.7500002375,2018-06-12 00:00:00,21.14375019,43.98750067,11.41875,64.8125,94.5,91.375,64.125,33.5
14.65624988125,2018-06-13 00:00:00,19.6375000475,18.2500002375,11.41875,51.375,99.25,128.4375,64.125,13.3125
23.99999999875,2018-06-14 00:00:00,15.1312501425,18.36250019,11.41875,52.3125,76.5,131.6875,64.125,14.4375
38.9437503825,2018-06-15 00:00:00,20.69375002375,15.118750095,11.41875,56.75,27.0625,182.6875,64.125,14.0
24.0187499525,2018-06-16 00:00:00,29.69999981,12.9937498575,31.83125,49.125,33.6875,178.8125,35.0625,13.625
9.91250002375,2018-06-17 00:00:00,23.5937497625,12.46875,31.83125,31.625,63.4375,154.375,35.0625,27.125
20.4562499525,2018-06-18 00:00:00,14.3562500475,17.099999905,31.83125,23.375,55.3125,157.0625,35.0625,36.6875
18.5625,2018-06-19 00:00:00,15.443749905,13.92500007125,31.83125,30.0,24.8125,50.5625,35.0625,33.9375
27.22499990375,2018-06-20 00:00:00,12.53750002375,15.181250095,31.83125,75.375,34.3125,67.875,35.0625,16.4375
30.36249971375,2018-06-21 00:00:00,14.73124992875,16.86249983375,31.83125,126.5,42.1875,87.875,35.0625,25.3125
28.15625,2018-06-22 00:00:00,15.71875011875,12.63749992875,31.83125,124.0,15.375,86.5625,35.0625,27.3125
18.69999981,2018-06-23 00:00:00,14.76249992875,13.0249998575,31.83125,93.5625,49.0,61.5625,35.0625,15.5
12.94999992875,2018-06-24 00:00:00,15.40625,17.1250002375,31.83125,90.5,58.1875,81.8125,35.0625,11.0
11.21249997625,2018-06-25 00:00:00,17.525000095,17.1750004275,31.83125,71.875,87.1875,76.125,35.0625,18.8125
17.5562498575,2018-06-26 00:00:00,17.25,21.81250011875,31.83125,23.5,81.5,49.125,35.0625,27.9375
21.9249999525,2018-06-27 00:00:00,23.3374998575,31.06874990375,31.83125,21.75,73.125,54.5,35.0625,24.0
24.8125002375,2018-06-28 00:00:00,25.16874981,24.6000001425,31.83125,56.5,26.625,72.9375,35.0625,20.5625
13.2437498575,2018-06-29 00:00:00,32.118750335,19.2062499525,31.83125,52.8125,60.3125,75.125,35.0625,12.5625
29.31875014375,2018-06-30 00:00:00,32.468750237500004,25.424999715,31.83125,26.8125,70.625,158.6875,35.0625,16.8125
23.6187498575,2018-07-01 00:00:00,35.0937495225,30.69374942875,31.83125,30.0,95.875,133.5625,35.0625,21.25
12.63750016625,2018-07-02 00:00:00,25.84374952375,19.8999998575,31.83125,30.4375,61.1875,57.8125,35.0625,20.875
11.38749992875,2018-07-03 00:00:00,17.4374997625,19.33124983375,31.83125,20.0,66.3125,35.0,35.0625,15.6875
15.5750000475,2018-07-04 00:00:00,16.468750356250002,24.94999981,31.83125,38.625,94.0625,45.875,35.0625,43.5625
56.60000038,2018-07-05 00:00:00,19.43749988125,11.38125002375,31.83125,62.8125,45.0625,51.375,35.0625,23.9375
63.64375066625,2018-07-06 00:00:00,30.8187501425,10.09375006,31.83125,80.0625,52.3125,50.5625,35.0625,11.9375
56.55625009625,2018-07-07 00:00:00,28.0625002375,12.25,31.83125,68.9375,48.1875,49.375,35.0625,18.125
32.84374976125,2018-07-08 00:00:00,14.22500002375,18.699999928750003,31.83125,71.1875,73.0625,72.6875,35.0625,24.0
20.7687499525,2018-07-09 00:00:00,12.93124997625,25.2999999525,31.83125,25.75,58.8125,35.875,35.0625,33.25
